"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21970";"SÃO JOSÉ DOS CORDEIROS";"21970";"SÃO JOSÉ DOS CORDEIROS";58;11;"Prefeito";3304;10;3;0;13;2831;0;473;"N";2831;2670;2670;2670;0;0;0;0;0;0;0;0;0;41;120;120;0;0;"21:59:31";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19828";"RIACHO DE SANTO ANTÔNIO";"19828";"RIACHO DE SANTO ANTÔNIO";62;11;"Prefeito";2315;8;0;0;8;2174;0;141;"N";2174;2063;2063;2063;0;0;0;0;0;0;0;0;0;22;89;89;0;0;"19:10:18";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20273";"GUARABIRA";"20273";"GUARABIRA";10;11;"Prefeito";41065;131;16;0;147;34302;0;6763;"N";34302;32275;32275;32275;0;0;0;0;0;0;0;0;0;750;1277;1277;0;0;"21:59:33";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22250";"SOUSA";"22250";"SOUSA";35;11;"Prefeito";45115;117;24;0;141;37995;0;7120;"N";37995;34868;34868;34868;0;0;0;0;0;0;0;0;0;1045;2082;2082;0;0;"19:24:31";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19429";"SÃO DOMINGOS";"19429";"SÃO DOMINGOS";31;11;"Prefeito";3080;10;0;0;10;2741;0;339;"N";2741;2678;2678;2678;0;0;0;0;0;0;0;0;0;14;49;49;0;0;"19:11:03";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20354";"IMACULADA";"20354";"IMACULADA";74;11;"Prefeito";8655;26;17;0;43;7186;0;1469;"N";7186;6854;6854;6854;0;0;0;0;0;0;0;0;0;87;245;245;0;0;"19:11:36";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21857";"SÃO JOSÉ DA LAGOA TAPADA";"21857";"SÃO JOSÉ DA LAGOA TAPADA";52;13;"Vereador";6439;16;22;0;38;5568;0;871;"N";5568;5169;5164;4863;301;301;0;5;0;0;0;0;0;77;322;321;1;0;"21:59:32";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20150";"DONA INÊS";"20150";"DONA INÊS";14;13;"Vereador";8730;29;2;0;31;7409;0;1321;"N";7409;7014;7014;6658;356;356;0;0;0;0;0;0;0;78;317;317;0;0;"21:39:52";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20370";"INGÁ";"20370";"INGÁ";8;13;"Vereador";14353;45;5;0;50;12337;0;2016;"N";12337;11506;11506;11020;486;486;0;0;0;0;0;0;0;219;612;612;0;0;"21:44:25";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21270";"PIANCÓ";"21270";"PIANCÓ";32;13;"Vereador";12524;37;8;0;45;10256;0;2268;"N";10256;9666;7379;6879;500;500;0;0;0;0;2287;0;0;181;409;401;8;0;"09:28:14";"16/12/2022"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21393";"PITIMBU";"21393";"PITIMBU";73;13;"Vereador";11401;33;1;0;34;10016;0;1385;"N";10016;9594;9594;9126;468;468;0;0;0;0;0;0;0;111;311;311;0;0;"19:31:04";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19305";"BARAÚNA";"19305";"BARAÚNA";25;13;"Vereador";4254;12;1;0;13;3764;0;490;"N";3764;3562;3562;3362;200;200;0;0;0;0;0;0;0;54;148;148;0;0;"17:48:47";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20354";"IMACULADA";"20354";"IMACULADA";74;13;"Vereador";8655;26;17;0;43;7186;0;1469;"N";7186;6767;6767;6406;361;361;0;0;0;0;0;0;0;95;324;324;0;0;"19:11:36";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19356";"BARRA DE SÃO MIGUEL";"19356";"BARRA DE SÃO MIGUEL";62;11;"Prefeito";5452;16;2;0;18;5001;0;451;"N";5001;4836;2958;2958;0;0;0;0;0;0;1878;0;0;42;123;123;0;0;"17:49:35";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21199";"PAULISTA";"21199";"PAULISTA";69;11;"Prefeito";9696;31;0;0;31;8479;0;1217;"N";8479;8225;8225;8225;0;0;0;0;0;0;0;0;0;57;197;197;0;0;"21:44:12";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20214";"ESPERANÇA";"20214";"ESPERANÇA";19;11;"Prefeito";24253;66;0;0;66;20578;0;3675;"N";20578;19114;19114;19114;0;0;0;0;0;0;0;0;0;441;1023;799;224;0;"15:21:03";"01/08/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19860";"SÃO FRANCISCO";"19860";"SÃO FRANCISCO";63;11;"Prefeito";3981;11;11;0;22;3650;0;331;"N";3650;3496;3496;3496;0;0;0;0;0;0;0;0;0;23;131;131;0;0;"20:12:22";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22055";"SÃO SEBASTIÃO DO UMBUZEIRO";"22055";"SÃO SEBASTIÃO DO UMBUZEIRO";29;11;"Prefeito";3077;12;0;0;12;2695;0;382;"N";2695;2564;2564;2564;0;0;0;0;0;0;0;0;0;43;88;88;0;0;"19:25:11";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19216";"AREIA";"19216";"AREIA";11;11;"Prefeito";17947;48;44;0;92;14727;0;3220;"N";14727;13610;13610;13610;0;0;0;0;0;0;0;0;0;410;707;684;23;0;"21:59:30";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22411";"UMBUZEIRO";"22411";"UMBUZEIRO";18;11;"Prefeito";6497;17;13;0;30;5685;0;812;"N";5685;5198;5198;5198;0;0;0;0;0;0;0;0;0;133;354;354;0;0;"21:59:33";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";2;427;"Eleições Municipais 2020";"29/11/2020";"M";"PB";"20516";"JOÃO PESSOA";"20516";"JOÃO PESSOA";76;11;"Prefeito";104426;234;5;0;239;73568;0;30858;"N";73568;62280;62280;62280;0;0;0;0;0;0;0;0;0;3596;7692;7692;0;0;"18:10:05";"29/11/2020"
"06/01/2026";"16:45:21";2020;1;"Eleição Extraordinária";1;613;"Eleição Suplementar de Mãe D Água/PB";"12/11/2023";"M";"PB";"20753";"MÃE D ÁGUA";"20753";"MÃE D ÁGUA";30;13;"Vereador";3734;15;2;0;17;3012;0;722;"N";3012;2932;2932;2909;23;23;0;0;0;0;0;0;0;15;65;65;0;0;"17:15:25";"12/11/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21636";"SALGADO DE SÃO FÉLIX";"21636";"SALGADO DE SÃO FÉLIX";6;13;"Vereador";9382;27;9;0;36;8167;0;1215;"N";8167;7774;7774;7342;432;432;0;0;0;0;0;0;0;104;289;289;0;0;"21:48:12";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20893";"MOGEIRO";"20893";"MOGEIRO";6;11;"Prefeito";10240;28;2;0;30;8816;0;1424;"N";8816;8281;8281;8281;0;0;0;0;0;0;0;0;0;142;393;393;0;0;"20:12:25";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20052";"CUITEGI";"20052";"CUITEGI";11;11;"Prefeito";5781;16;6;0;22;4892;0;889;"N";4892;4640;4640;4640;0;0;0;0;0;0;0;0;0;66;186;186;0;0;"20:12:32";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20796";"MAMANGUAPE";"20796";"MAMANGUAPE";7;11;"Prefeito";30923;98;11;0;109;25634;0;5289;"N";25634;23832;23832;23832;0;0;0;0;0;0;0;0;0;538;1264;1264;0;0;"21:41:45";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21997";"SÃO MAMEDE";"21997";"SÃO MAMEDE";26;11;"Prefeito";6640;18;16;0;34;5781;0;859;"N";5781;5548;5548;5548;0;0;0;0;0;0;0;0;0;69;164;164;0;0;"19:24:23";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20877";"MATARACA";"20877";"MATARACA";7;11;"Prefeito";8586;24;1;0;25;7428;0;1158;"N";7428;7121;7121;7121;0;0;0;0;0;0;0;0;0;64;243;243;0;0;"20:12:08";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19305";"BARAÚNA";"19305";"BARAÚNA";25;11;"Prefeito";4254;12;1;0;13;3764;0;490;"N";3764;3609;3609;3609;0;0;0;0;0;0;0;0;0;41;114;114;0;0;"17:48:47";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22071";"SAPÉ";"22071";"SAPÉ";4;11;"Prefeito";34693;104;23;0;127;29458;0;5235;"N";29458;27045;26984;26984;0;0;0;0;0;0;61;0;0;891;1522;1522;0;0;"21:42:09";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19208";"RIACHÃO";"19208";"RIACHÃO";20;11;"Prefeito";3181;9;1;0;10;2901;0;280;"N";2901;2802;2802;2802;0;0;0;0;0;0;0;0;0;16;83;83;0;0;"21:42:34";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19410";"BELÉM DO BREJO DO CRUZ";"19410";"BELÉM DO BREJO DO CRUZ";38;11;"Prefeito";6209;19;2;0;21;5631;0;578;"N";5631;5486;5486;5486;0;0;0;0;0;0;0;0;0;32;113;113;0;0;"21:43:17";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19844";"APARECIDA";"19844";"APARECIDA";63;11;"Prefeito";6532;18;6;0;24;5735;0;797;"N";5735;5553;5553;5553;0;0;0;0;0;0;0;0;0;58;124;124;0;0;"22:50:02";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19933";"CONDE";"19933";"CONDE";3;13;"Vereador";20823;58;0;0;58;18156;0;2667;"N";18156;16942;16942;15972;970;970;0;0;0;0;0;0;0;416;798;778;20;0;"12:00:00";"04/12/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19330";"BARRA DE SANTA ROSA";"19330";"BARRA DE SANTA ROSA";67;13;"Vereador";10397;34;9;0;43;9073;0;1324;"N";9073;8632;8632;8163;469;469;0;0;0;0;0;0;0;72;369;369;0;0;"21:47:48";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19810";"CAMPINA GRANDE";"19810";"CAMPINA GRANDE";16;13;"Vereador";72712;220;48;0;268;59722;0;12990;"N";59722;53487;42192;40046;2146;2146;0;10959;0;0;336;0;0;2114;4121;4001;120;0;"10:07:00";"24/11/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21237";"PEDRA LAVRADA";"21237";"PEDRA LAVRADA";25;13;"Vereador";5798;17;0;0;17;5305;0;493;"N";5305;5032;5032;4820;212;212;0;0;0;0;0;0;0;44;229;229;0;0;"17:47:13";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22098";"SÃO VICENTE DO SERIDÓ";"22098";"SÃO VICENTE DO SERIDÓ";23;13;"Vereador";8738;28;5;0;33;7478;0;1260;"N";7478;7186;5392;5085;307;307;0;0;0;0;1794;0;0;100;192;192;0;0;"14:34:16";"17/11/2022"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22071";"SAPÉ";"22071";"SAPÉ";4;13;"Vereador";34693;104;23;0;127;29458;0;5235;"N";29458;27503;23176;21878;1298;1298;0;0;0;0;4327;0;0;793;1162;1162;0;0;"09:45:30";"30/11/2022"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21610";"SALGADINHO";"21610";"SALGADINHO";65;13;"Vereador";3284;8;5;0;13;3029;0;255;"N";3029;2901;2901;2832;69;69;0;0;0;0;0;0;0;18;110;110;0;0;"19:24:21";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19585";"AMPARO";"19585";"AMPARO";43;13;"Vereador";2592;9;0;0;9;2389;0;203;"N";2389;2322;2322;2231;91;91;0;0;0;0;0;0;0;13;54;54;0;0;"20:12:34";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19844";"APARECIDA";"19844";"APARECIDA";63;13;"Vereador";6532;18;6;0;24;5735;0;797;"N";5735;5544;5544;5228;316;316;0;0;0;0;0;0;0;73;118;118;0;0;"22:50:02";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21296";"PICUÍ";"21296";"PICUÍ";25;11;"Prefeito";14475;41;2;0;43;12852;0;1623;"N";12852;12249;12249;12249;0;0;0;0;0;0;0;0;0;137;466;466;0;0;"20:12:28";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19682";"TENÓRIO";"19682";"TENÓRIO";56;11;"Prefeito";2763;10;0;0;10;2460;0;303;"N";2460;2306;2306;2306;0;0;0;0;0;0;0;0;0;28;126;126;0;0;"21:45:02";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21270";"PIANCÓ";"21270";"PIANCÓ";32;11;"Prefeito";12524;37;8;0;45;10256;0;2268;"N";10256;9753;9753;9753;0;0;0;0;0;0;0;0;0;122;381;381;0;0;"21:59:32";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22110";"SERRA BRANCA";"22110";"SERRA BRANCA";58;11;"Prefeito";10055;31;2;0;33;8499;0;1556;"N";8499;8169;7175;7175;0;0;0;0;0;0;994;0;0;86;244;244;0;0;"21:59:29";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21733";"SANTANA DOS GARROTES";"21733";"SANTANA DOS GARROTES";66;11;"Prefeito";6137;20;5;0;25;5130;0;1007;"N";5130;4767;4767;4767;0;0;0;0;0;0;0;0;0;52;311;311;0;0;"21:43:47";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21873";"SÃO JOSÉ DE CAIANA";"21873";"SÃO JOSÉ DE CAIANA";33;13;"Vereador";5107;14;0;0;14;4372;0;735;"N";4372;4219;4212;4012;200;200;0;0;0;0;7;0;0;35;118;118;0;0;"21:45:38";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22055";"SÃO SEBASTIÃO DO UMBUZEIRO";"22055";"SÃO SEBASTIÃO DO UMBUZEIRO";29;13;"Vereador";3077;12;0;0;12;2695;0;382;"N";2695;2558;2558;2424;134;134;0;0;0;0;0;0;0;22;115;115;0;0;"19:25:11";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21598";"RIO TINTO";"21598";"RIO TINTO";55;13;"Vereador";17322;52;19;0;71;15372;0;1950;"N";15372;14568;7829;7456;373;373;0;6739;0;0;0;0;0;245;559;546;13;0;"08:35:10";"09/11/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21652";"SANTA CRUZ";"21652";"SANTA CRUZ";63;13;"Vereador";5519;15;22;0;37;5027;0;492;"N";5027;4864;4864;4689;175;175;0;0;0;0;0;0;0;21;142;142;0;0;"21:49:15";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20990";"NATUBA";"20990";"NATUBA";18;13;"Vereador";6310;17;10;0;27;5519;0;791;"N";5519;5114;5114;4775;339;339;0;0;0;0;0;0;0;96;309;309;0;0;"21:46:54";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22217";"SOLÂNEA";"22217";"SOLÂNEA";48;11;"Prefeito";20600;67;5;0;72;16966;0;3634;"N";16966;16099;16099;16099;0;0;0;0;0;0;0;0;0;257;610;610;0;0;"22:40:05";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20117";"VISTA SERRANA";"20117";"VISTA SERRANA";51;11;"Prefeito";3069;8;2;0;10;2463;0;606;"N";2463;2407;2407;2407;0;0;0;0;0;0;0;0;0;15;41;41;0;0;"19:11:16";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22233";"SOLEDADE";"22233";"SOLEDADE";23;11;"Prefeito";10876;30;10;0;40;9285;0;1591;"N";9285;8694;5293;5293;0;0;0;0;0;0;3401;0;0;188;403;403;0;0;"21:59:30";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19100";"CURRAL DE CIMA";"19100";"CURRAL DE CIMA";60;11;"Prefeito";5682;20;0;0;20;4971;0;711;"N";4971;4685;4685;4685;0;0;0;0;0;0;0;0;0;67;219;219;0;0;"21:46:31";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21792";"SÃO BENTO";"21792";"SÃO BENTO";69;11;"Prefeito";25855;77;9;0;86;23449;0;2406;"N";23449;22656;22656;22656;0;0;0;0;0;0;0;0;0;151;642;642;0;0;"21:45:54";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21750";"SANTA RITA";"21750";"SANTA RITA";2;11;"Prefeito";61298;172;1;0;173;51693;0;9605;"N";51693;42646;42646;42646;0;0;0;0;0;0;0;0;0;3227;5820;5471;349;0;"21:40:15";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21490";"PUXINANÃ";"21490";"PUXINANÃ";50;11;"Prefeito";11373;32;0;0;32;10026;0;1347;"N";10026;9227;9227;9227;0;0;0;0;0;0;0;0;0;266;533;533;0;0;"19:25:01";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21032";"NOVA FLORESTA";"21032";"NOVA FLORESTA";24;11;"Prefeito";7684;24;2;0;26;6474;0;1210;"N";6474;5827;5827;5827;0;0;0;0;0;0;0;0;0;135;512;512;0;0;"19:24:57";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21296";"PICUÍ";"21296";"PICUÍ";25;13;"Vereador";14475;41;2;0;43;12852;0;1623;"N";12852;12223;12223;11675;548;548;0;0;0;0;0;0;0;148;481;481;0;0;"20:12:28";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19810";"CAMPINA GRANDE";"19810";"CAMPINA GRANDE";17;13;"Vereador";113540;308;12;0;320;93321;0;20219;"N";93321;83058;71459;68099;3360;3360;0;11177;0;0;422;0;0;3578;6685;6656;29;0;"10:07:00";"24/11/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19780";"BARRA DE SANTANA";"19780";"BARRA DE SANTANA";49;13;"Vereador";7220;22;6;0;28;6311;0;909;"N";6311;5855;5855;5595;260;260;0;0;0;0;0;0;0;86;370;370;0;0;"21:45:13";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19119";"ALHANDRA";"19119";"ALHANDRA";73;13;"Vereador";17736;51;0;0;51;15523;0;2213;"N";15523;14691;14687;13902;785;785;0;0;0;0;4;0;0;301;531;526;5;0;"21:46:00";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20451";"ITATUBA";"20451";"ITATUBA";8;13;"Vereador";8158;25;6;0;31;7124;0;1034;"N";7124;6689;6689;6288;401;401;0;0;0;0;0;0;0;114;321;321;0;0;"21:48:01";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20079";"CURRAL VELHO";"20079";"CURRAL VELHO";42;13;"Vereador";2281;8;0;0;8;1979;0;302;"N";1979;1865;1865;1770;95;95;0;0;0;0;0;0;0;11;103;103;0;0;"20:12:05";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19798";"CAMALAÚ";"19798";"CAMALAÚ";29;13;"Vereador";5870;17;1;0;18;5280;0;590;"N";5280;4967;4967;4871;96;96;0;0;0;0;0;0;0;48;265;265;0;0;"19:11:12";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22292";"TACIMA";"22292";"TACIMA";20;11;"Prefeito";7288;21;0;0;21;6602;0;686;"N";6602;6427;6427;6427;0;0;0;0;0;0;0;0;0;44;131;131;0;0;"20:12:30";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20737";"LUCENA";"20737";"LUCENA";2;11;"Prefeito";12095;34;0;0;34;10362;0;1733;"N";10362;9763;9763;9763;0;0;0;0;0;0;0;0;0;177;422;422;0;0;"22:10:03";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20710";"LIVRAMENTO";"20710";"LIVRAMENTO";27;11;"Prefeito";5790;16;1;0;17;4848;0;942;"N";4848;4589;4524;4524;0;0;0;0;0;0;65;0;0;84;175;175;0;0;"21:41:39";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21016";"NAZAREZINHO";"21016";"NAZAREZINHO";63;11;"Prefeito";6582;17;14;0;31;6062;0;520;"N";6062;5886;5886;5886;0;0;0;0;0;0;0;0;0;33;143;143;0;0;"20:12:23";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19607";"CASSERENGUE";"19607";"CASSERENGUE";48;13;"Vereador";5848;17;4;0;21;4838;0;1010;"N";4838;4551;4551;4302;249;249;0;0;0;0;0;0;0;59;228;228;0;0;"21:45:07";"15/11/2020"
